277	1944年	欧米・世界	近代	A	連合国軍がノルマンディーに上陸する	西ヨーロッパ解放が進み、ドイツは東西から攻撃された。	ノルマンディー・第二次世界大戦
278	1945年	日本	近代	S	沖縄戦が行われる	住民を巻き込む激しい地上戦となり、多数の犠牲者が出た。	沖縄戦・太平洋戦争
279	1945年	日本	近代	S	広島・長崎に原子爆弾が投下される	広島は8月6日、長崎は8月9日に被爆し、多数の犠牲者が出た。	原子爆弾・戦争被害
280	1945年	日本	近代	S	日本がポツダム宣言を受諾する	8月15日に終戦が国民へ伝えられ、太平洋戦争が終わった。	ポツダム宣言・終戦
281	1945年	欧米・世界	現代	S	国際連合が成立する	第二次世界大戦の反省から平和と安全を守る国際機関として発足した。	国際連合・集団安全保障
282	1945年	日本	現代	S	GHQによる占領政策が始まる	連合国軍総司令部のもとで非軍事化・民主化が進められた。	GHQ・占領政策
283	1946年	日本	現代	S	日本国憲法が公布される	国民主権・基本的人権の尊重・平和主義を基本原理とした。	日本国憲法・三大原則
284	1946年	日本	現代	S	農地改革が本格化する	地主の土地を政府が買い上げ、小作農へ売り渡した。	農地改革・民主化
285	1947年	日本	現代	S	日本国憲法が施行される	5月3日に施行され、新しい政治制度が始まった。	日本国憲法・施行
286	1947年	日本	現代	S	教育基本法・学校教育法が施行される	男女共学や六・三・三・四制を基本とする教育制度が整った。	教育改革・学校制度
287	1947年	南アジア	現代	S	インドがイギリスから独立する	非暴力・不服従運動などを背景に独立を達成した。	インド独立・ガンディー
288	1948年	西アジア・世界	現代	A	イスラエルが建国される	パレスチナをめぐる対立が中東戦争へ発展した。	イスラエル・中東問題
289	1949年	東アジア	現代	S	中華人民共和国が成立する	中国共産党の毛沢東が新国家の成立を宣言した。	中華人民共和国・毛沢東
290	1949年	欧米・世界	現代	S	北大西洋条約機構が成立する	アメリカを中心とする西側諸国の軍事同盟が成立した。	NATO・冷戦
291	1950年	東アジア	現代	S	朝鮮戦争が始まる	北朝鮮と韓国の戦争に米中などが介入し、冷戦がアジアへ拡大した。	朝鮮戦争・冷戦
292	1951年	日本	現代	S	サンフランシスコ平和条約が結ばれる	日本と連合国の多くが講和し、日本の主権回復が決まった。	サンフランシスコ平和条約・主権回復
293	1951年	日本	現代	S	日米安全保障条約が結ばれる	日本の安全保障のため米軍駐留を認めた。	日米安全保障条約・日米関係
294	1952年	日本	現代	S	日本が主権を回復する	サンフランシスコ平和条約が発効し、占領が終了した。	主権回復・占領終了
295	1953年	東アジア	現代	A	朝鮮戦争の休戦協定が結ばれる	軍事境界線付近で分断が固定化した。	朝鮮戦争・朝鮮半島
296	1954年	日本	現代	A	第五福竜丸が被ばくする	ビキニ環礁の水爆実験で被ばくし、原水爆禁止運動が広がった。	第五福竜丸・核兵器
297	1955年	欧米・世界	現代	S	アジア・アフリカ会議が開かれる	バンドンで植民地支配反対と平和共存を確認した。	バンドン会議・第三世界
298	1955年	欧米・世界	現代	S	ワルシャワ条約機構が成立する	ソ連を中心とする東側諸国の軍事同盟が成立した。	ワルシャワ条約機構・冷戦
299	1955年	日本	現代	S	自由民主党が結成され、55年体制が成立する	左右社会党の統一と自由民主党の結成によって、保守政党と社会党を中心とする「55年体制」が成立した。	55年体制・自由民主党・日本社会党
300	1956年	日本	現代	S	日ソ共同宣言が調印される	日本とソ連が国交を回復し、日本の国連加盟への道が開かれた。	日ソ共同宣言・国交回復
