58	806年	日本	古代	A	空海が真言宗を開く	高野山金剛峯寺を中心に密教を広めた。	空海・真言宗
59	843年	欧米・世界	中世	A	フランク王国が三つに分裂する	ヴェルダン条約により、後のフランス・ドイツ・イタリアの原型ができた。	フランク王国・ヴェルダン条約
60	866年	日本	古代	A	藤原良房が摂政となる	藤原氏による摂関政治が本格化するきっかけとなった。	摂関政治・藤原氏
61	894年	日本	古代	S	遣唐使が停止される	唐の衰えや航海の危険を背景に菅原道真の意見で停止された。	遣唐使停止・菅原道真・国風文化
62	907年	東アジア	中世	A	唐が滅亡する	中国が五代十国の分裂期に入り、東アジア秩序が変化した。	唐・東アジア
63	918年	東アジア	中世	B	高麗が建国される	朝鮮半島で新羅に代わる王朝となった。	高麗・朝鮮半島
64	935年	日本	古代	A	平将門の乱が起こる	東国の武士が朝廷に反乱を起こし、武士の成長を示した。	平将門・武士
65	939年	日本	古代	A	藤原純友の乱が起こる	瀬戸内海で反乱が起こり、地方武士の力が目立った。	藤原純友・武士
66	960年	東アジア	中世	A	宋が中国を統一する	文治政治を進め、商業・都市・技術が発達した。	宋・中国王朝
67	969年	日本	古代	B	安和の変が起こる	藤原氏が他氏を排除し、摂関政治を強めた。	安和の変・藤原氏
68	1016年	日本	古代	S	藤原道長が摂政となる	外戚関係を利用し、藤原氏の摂関政治が最盛期を迎えた。	藤原道長・摂関政治
69	1051年	日本	中世	A	前九年の役が始まる	源氏が東北の争いを鎮め、東国武士との結び付きを強めた。	前九年の役・源氏
70	1083年	日本	中世	A	後三年の役が始まる	源義家が東北の争いに介入し、武士の信望を高めた。	後三年の役・源義家
71	1086年	日本	中世	S	白河上皇が院政を始める	上皇が天皇に代わって政治を主導し、摂関政治が弱まった。	院政・白河上皇
72	1096年	欧米・世界	中世	S	第1回十字軍が始まる	聖地エルサレム奪回を掲げ、ヨーロッパとイスラム世界の交流も進んだ。	十字軍・イスラム世界
73	1127年	東アジア	中世	B	南宋が成立する	宋が北方民族に圧迫され、都を南へ移した。	南宋・中国王朝
74	1156年	日本	中世	S	保元の乱が起こる	皇室・摂関家の争いに武士が参加し、武士の政治進出が進んだ。	保元の乱・武士
75	1159年	日本	中世	S	平治の乱が起こる	平清盛が源氏を破り、平氏政権への道を開いた。	平治の乱・平清盛
76	1167年	日本	中世	S	平清盛が太政大臣となる	武士として初めて太政大臣となり、日宋貿易を進めた。	平清盛・平氏政権・日宋貿易
77	1180年	日本	中世	A	源平の争乱が始まる	源頼朝らが平氏打倒の兵を挙げ、全国的な内乱となった。	源平の争乱・源頼朝
78	1185年	日本	中世	S	壇ノ浦の戦いで平氏が滅亡する	源氏が勝利し、武家政権成立が決定的となった。	壇ノ浦・平氏滅亡
79	1185年	日本	中世	S	源頼朝が守護・地頭の設置を認められる	全国の軍事・土地支配を進め、鎌倉幕府の基盤を築いた。	守護・地頭・鎌倉幕府
80	1192年	日本	中世	S	源頼朝が征夷大将軍となる	鎌倉を中心とする武家政権の首長として位置付けられた。	源頼朝・征夷大将軍
81	1206年	東アジア	中世	S	チンギス・ハンがモンゴルを統一する	モンゴル帝国が成立し、ユーラシア規模の交流が進んだ。	モンゴル帝国・チンギスハン
82	1219年	日本	中世	B	源実朝が暗殺される	源氏将軍が絶え、北条氏の執権政治が強まった。	源実朝・執権政治
83	1221年	日本	中世	S	承久の乱が起こる	後鳥羽上皇が幕府打倒に敗れ、幕府の全国支配が強化された。	承久の乱・後鳥羽上皇
84	1232年	日本	中世	S	御成敗式目が制定される	北条泰時が武士社会の慣習に基づく法律を定めた。	御成敗式目・北条泰時
85	1258年	西アジア・世界	中世	B	モンゴル軍がバグダッドを占領する	アッバース朝が事実上滅び、モンゴル支配が西アジアへ広がった。	モンゴル帝国・イスラム世界
86	1271年	東アジア	中世	A	モンゴル帝国が国号を元とする	フビライが中国支配を進め、日本にも服属を要求した。	元・フビライ
87	1274年	日本	中世	S	文永の役が起こる	元・高麗軍が九州北部を攻めた最初の元寇である。	元寇・文永の役
88	1281年	日本	中世	S	弘安の役が起こる	再度の元軍襲来を幕府軍が防いだが、御家人への恩賞が不足した。	元寇・弘安の役
89	1297年	日本	中世	S	永仁の徳政令が出される	困窮した御家人を救おうとしたが、かえって金融を停滞させた。	徳政令・御家人
90	1299年ごろ	西アジア・世界	中世	A	オスマン帝国が成立する	後に東地中海・西アジア・北アフリカを支配する大帝国となった。	オスマン帝国・イスラム世界
91	1321年	欧米・世界	中世	B	ダンテの『神曲』が完成する	ルネサンスにつながるイタリア文化の発展を示す。	ルネサンス・文学
92	1333年	日本	中世	S	鎌倉幕府が滅亡する	後醍醐天皇の倒幕運動と武士の離反により幕府が倒れた。	鎌倉幕府滅亡・後醍醐天皇
93	1334年	日本	中世	S	建武の新政が始まる	後醍醐天皇が天皇中心の政治を進めたが、武士の不満を招いた。	建武の新政・後醍醐天皇
94	1336年	日本	中世	A	南北朝の対立が始まる	足利尊氏が京都に新天皇を立て、吉野の南朝と対立した。	南北朝・足利尊氏
95	1338年	日本	中世	S	足利尊氏が征夷大将軍となる	京都に室町幕府を開き、守護を通じて全国を支配した。	室町幕府・足利尊氏
96	1368年	東アジア	中世	S	元が滅び明が成立する	朱元璋が明を建て、漢民族の王朝が復活した。	明・中国王朝
97	1392年	日本	中世	S	南北朝が合一する	足利義満の仲介で朝廷が統一され、幕府の権力が強まった。	南北朝合一・足利義満
98	1392年	東アジア	中世	A	朝鮮王朝が成立する	李成桂が高麗を倒し、李氏朝鮮を建てた。	朝鮮王朝・李成桂
99	1404年	日本	中世	S	日明貿易が始まる	倭寇と区別する勘合を用い、明との正式な貿易を行った。	勘合貿易・足利義満
100	1405年	東アジア	中世	B	鄭和の南海遠征が始まる	明が東南アジア・インド洋へ大船団を派遣した。	明・鄭和・海上交易
101	1428年	日本	中世	S	正長の土一揆が起こる	近江の馬借などが徳政を求め、京都周辺へ広がった。	土一揆・徳政
102	1453年	西アジア・世界	中世	S	オスマン帝国が東ローマ帝国を滅ぼす	コンスタンティノープルを占領し、東西交易の要地を支配した。	オスマン帝国・東ローマ帝国
103	1467年	日本	中世	S	応仁の乱が始まる	将軍継嗣や守護大名の争いから京都が戦乱となり、戦国時代へ進んだ。	応仁の乱・戦国時代
104	1485年	日本	中世	S	山城国一揆が起こる	国人と農民が守護大名を追い出し、自治を行った。	国一揆・自治
105	1488年	日本	中世	S	加賀の一向一揆が守護を倒す	浄土真宗の門徒が中心となり、約100年間自治を続けた。	一向一揆・浄土真宗
106	1492年	欧米・世界	近世	S	コロンブスが大西洋を横断しカリブ海に到達する	スペインの支援で航海し、ヨーロッパのアメリカ進出が進んだ。	大航海時代・コロンブス
107	1498年	欧米・世界	近世	S	バスコ・ダ・ガマがインド航路を開く	喜望峰を回ってインドに到達し、ポルトガルのアジア進出が進んだ。	大航海時代・ポルトガル
108	1517年	欧米・世界	近世	S	ルターが宗教改革を始める	免罪符販売を批判し、プロテスタントが広がった。	宗教改革・ルター
109	1519年	欧米・世界	近世	A	マゼラン一行が世界周航に出発する	一行は地球が球体であることを実証する航海を成し遂げた。	世界周航・大航海時代
110	1526年	南アジア	近世	A	ムガル帝国が成立する	インド北部を中心にイスラム王朝が成立し、広大な地域を支配した。	ムガル帝国・インド
111	1534年	欧米・世界	近世	A	イエズス会が結成される	カトリック改革を進め、海外での布教活動を活発にした。	イエズス会・宗教改革
112	1541年	欧米・世界	近世	B	カルヴァンがジュネーブで宗教改革を進める	予定説を説き、西ヨーロッパの商工業者に支持された。	カルヴァン・宗教改革
113	1543年	日本	近世	S	鉄砲が種子島に伝わる	ポルトガル人を通じて火縄銃が伝わり、戦い方が変化した。	鉄砲伝来・大航海時代
114	1543年	欧米・世界	近世	B	コペルニクスが地動説を発表する	近代科学の発達につながる新しい宇宙観を示した。	科学革命・地動説
115	1549年	日本	近世	S	フランシスコ・ザビエルがキリスト教を伝える	イエズス会の宣教師として鹿児島に来航し、布教を始めた。	キリスト教伝来・ザビエル
116	1560年	愛知・日本	近世	S	桶狭間の戦いが起こる	織田信長が今川義元を破り、勢力拡大の転機となった。	愛知・桶狭間・織田信長
117	1568年	日本	近世	A	織田信長が足利義昭を奉じて京都に入る	信長が中央政治へ進出し、天下統一を進めた。	織田信長・京都
118	1573年	日本	近世	S	室町幕府が滅亡する	織田信長が足利義昭を京都から追放した。	室町幕府滅亡・織田信長
119	1575年	愛知・日本	近世	S	長篠の戦いが起こる	織田・徳川連合軍が武田軍を破り、鉄砲の集団運用で知られる。	愛知・長篠・鉄砲
120	1582年	日本	近世	S	本能寺の変が起こる	明智光秀が織田信長を討ち、統一事業は豊臣秀吉へ引き継がれた。	本能寺の変・織田信長
121	1582年	日本	近世	S	豊臣秀吉が太閤検地を始める	土地の面積と収穫高を統一基準で把握し、農民を支配した。	太閤検地・豊臣秀吉
122	1588年	日本	近世	S	刀狩令が出される	農民から武器を取り上げ、兵農分離を進めた。	刀狩・兵農分離
123	1588年	欧米・世界	近世	A	イギリスがスペインの無敵艦隊を破る	イギリスが海上進出を強めるきっかけとなった。	イギリス・スペイン・海上覇権
124	1590年	日本	近世	S	豊臣秀吉が全国統一を完成する	小田原の北条氏を降伏させ、全国の大名を従えた。	全国統一・豊臣秀吉
125	1592年	日本	近世	S	文禄の役が始まる	豊臣秀吉が明の征服を目指して朝鮮へ出兵した。	朝鮮出兵・豊臣秀吉
126	1597年	日本	近世	S	慶長の役が始まる	二度目の朝鮮出兵で、秀吉の死後に日本軍は撤退した。	朝鮮出兵・豊臣秀吉
127	1600年	日本	近世	S	関ヶ原の戦いが起こる	徳川家康が石田三成らを破り、全国支配を確実にした。	関ヶ原・徳川家康
128	1600年	欧米・世界	近世	A	イギリス東インド会社が設立される	アジア貿易と植民地支配を進める中心となった。	東インド会社・植民地
129	1602年	欧米・世界	近世	B	オランダ東インド会社が設立される	東南アジア貿易を独占し、オランダの海上進出を支えた。	東インド会社・オランダ
130	1603年	日本	近世	S	徳川家康が征夷大将軍となる	江戸幕府を開き、約260年間続く幕藩体制の基礎を築いた。	江戸幕府・徳川家康
131	1610年	愛知・日本	近世	B	名古屋城の築城が始まる	徳川家康が尾張の政治・軍事拠点として築城を命じた。	愛知・名古屋城
132	1614年	日本	近世	A	大坂冬の陣が起こる	徳川氏が豊臣氏を攻め、翌年の夏の陣へ続いた。	大坂の陣・豊臣氏
133	1615年	日本	近世	S	大坂夏の陣で豊臣氏が滅亡する	徳川氏に対抗する大勢力がなくなり、幕府支配が安定した。	大坂夏の陣・豊臣氏滅亡
134	1615年	日本	近世	S	武家諸法度が制定される	幕府が大名の行動を規制し、統制を強めた。	武家諸法度・大名統制
135	1618年	欧米・世界	近世	B	三十年戦争が始まる	宗教対立から始まり、ヨーロッパ諸国の国際戦争へ発展した。	三十年戦争・宗教対立
136	1624年	日本	近世	B	スペイン船の来航が禁止される	キリスト教禁制と対外統制が段階的に強化された。	鎖国・キリスト教禁制
137	1635年	日本	近世	S	参勤交代が制度化される	大名を江戸と領地に交代で住まわせ、幕府が統制した。	参勤交代・大名統制
138	1637年	日本	近世	S	島原・天草一揆が起こる	重い年貢とキリスト教弾圧に苦しむ農民らが反乱を起こした。	島原天草一揆・キリスト教
139	1639年	日本	近世	S	ポルトガル船の来航が禁止される	幕府の対外政策が完成段階に入り、貿易相手を限定した。	鎖国・ポルトガル
140	1641年	日本	近世	S	オランダ商館が出島へ移される	長崎でオランダ・中国との貿易が管理された。	出島・オランダ・鎖国
141	1642年	欧米・世界	近世	S	イギリスで清教徒革命が始まる	国王と議会が対立し、議会派が勝利して共和政となった。	清教徒革命・イギリス
142	1644年	東アジア	近世	A	清が中国支配を始める	満州族の清が北京に入り、明に代わる王朝となった。	清・中国王朝
143	1648年	欧米・世界	近世	B	ウェストファリア条約が結ばれる	三十年戦争を終結させ、主権国家体制の形成につながった。	ウェストファリア条約・主権国家
144	1685年	日本	近世	A	生類憐みの令が出され始める	徳川綱吉が生命尊重を掲げたが、人々の生活への負担も生じた。	徳川綱吉・生類憐みの令
145	1688年	欧米・世界	近世	S	イギリスで名誉革命が起こる	議会が国王を交代させ、立憲君主制が確立へ向かった。	名誉革命・議会政治
146	1689年	欧米・世界	近世	S	イギリスで権利章典が定められる	国王の権限を制限し、議会の権利を確認した。	権利章典・立憲君主制
147	1709年	日本	近世	A	新井白石の政治が始まる	正徳の治として貨幣改鋳や貿易制限を行った。	新井白石・正徳の治
148	1716年	日本	近世	S	徳川吉宗が享保の改革を始める	幕府財政再建のため新田開発・上米の制・目安箱などを行った。	享保の改革・徳川吉宗
149	1721年	日本	近世	A	享保の改革で目安箱が設置される	庶民の意見を政治に取り入れ、小石川養生所設置にもつながった。	目安箱・享保の改革
150	1742年	日本	近世	A	公事方御定書が制定される	裁判の基準をまとめ、幕府法を整備した。	公事方御定書・徳川吉宗
151	1756年	欧米・世界	近世	B	七年戦争が始まる	ヨーロッパと植民地で英仏などが争い、イギリスの優位が強まった。	七年戦争・植民地
152	1765年	欧米・世界	近世	S	ワットが蒸気機関の改良に着手する	蒸気力の利用が広がり、産業革命を加速させた。	産業革命・蒸気機関
153	1767年	日本	近世	A	田沼意次が側用人となる	商業を重視し、株仲間を奨励して税収増加を図った。	田沼意次・株仲間
154	1772年	日本	近世	S	田沼意次が老中となる	商業政策や長崎貿易を重視した政治を進めた。	田沼意次・商業政策
155	1775年	欧米・世界	近世	A	アメリカ独立戦争が始まる	北米13植民地がイギリスからの独立を目指して戦った。	アメリカ独立・独立戦争
156	1776年	欧米・世界	近世	S	アメリカ独立宣言が出される	基本的人権と人民主権を掲げ、近代民主政治に影響した。	アメリカ独立宣言・人権
157	1782年	日本	近世	A	天明のききんが始まる	冷害や浅間山噴火などで深刻な飢饉となり、百姓一揆が増えた。	天明のききん・百姓一揆
158	1787年	日本	近世	S	松平定信が寛政の改革を始める	倹約・農村復興・学問統制で幕府政治を立て直そうとした。	寛政の改革・松平定信
159	1789年	欧米・世界	近世	S	フランス革命が始まる	自由・平等を求めて絶対王政を倒し、人権宣言を発表した。	フランス革命・人権宣言
160	1792年	日本	近世	A	ラクスマンが根室に来航する	ロシアが日本に通商を求め、幕府が北方警備を意識した。	ラクスマン・ロシア
161	1799年	欧米・世界	近世	A	ナポレオンが政権を握る	クーデターで統領政府を成立させ、革命後のフランスを支配した。	ナポレオン・フランス革命
162	1804年	欧米・世界	近世	S	ナポレオンが皇帝となる	フランス革命の成果を一部継承しながらヨーロッパ支配を進めた。	ナポレオン・フランス帝国
163	1804年	日本	近世	B	レザノフが長崎に来航する	ロシアが通商を要求したが、幕府は拒否した。	レザノフ・ロシア
164	1808年	日本	近世	A	フェートン号事件が起こる	イギリス軍艦が長崎港に侵入し、幕府の海防強化につながった。	フェートン号事件・海防
165	1814年	欧米・世界	近世	S	ウィーン会議が始まる	ナポレオン戦争後、革命前の秩序を回復するウィーン体制を築いた。	ウィーン会議・ウィーン体制
166	1825年	日本	近世	S	異国船打払令が出される	外国船を武力で追い払う強硬な海防政策を定めた。	異国船打払令・海防
167	1830年	欧米・世界	近世	B	フランスで七月革命が起こる	ウィーン体制に反対する自由主義運動が広がった。	七月革命・自由主義
168	1837年	日本	近世	S	大塩平八郎の乱が起こる	元幕府役人が飢饉に苦しむ民衆を救おうとして大阪で反乱を起こした。	大塩平八郎・天保のききん
169	1837年	日本	近世	A	モリソン号事件が起こる	漂流民を送還しようとしたアメリカ船を幕府が砲撃した。	モリソン号事件・異国船打払令
170	1839年	日本	近世	A	蛮社の獄が起こる	渡辺崋山・高野長英らが幕府の対外政策批判で処罰された。	蛮社の獄・渡辺崋山
171	1840年	東アジア	近世	S	アヘン戦争が始まる	清がイギリスに敗れ、東アジアの国際秩序が大きく変化した。	アヘン戦争・清・イギリス
172	1841年	日本	近世	S	水野忠邦が天保の改革を始める	倹約や株仲間解散などで幕府財政と社会秩序を立て直そうとした。	天保の改革・水野忠邦
173	1842年	東アジア	近世	S	清とイギリスが南京条約を結ぶ	清が香港を割譲し、港を開く不平等条約であった。	南京条約・不平等条約
174	1842年	日本	近世	A	薪水給与令が出される	異国船打払令を緩和し、外国船に燃料や水を与える方針へ転換した。	薪水給与令・海防
175	1848年	欧米・世界	近代	A	ヨーロッパ各地で革命が起こる	自由主義・国民主義を求める運動が広がった。	二月革命・国民主義
176	1851年	東アジア	近代	A	太平天国の乱が始まる	清で大規模な農民反乱が起こり、王朝が弱体化した。	太平天国・清
177	1853年	日本	近代	S	ペリーが浦賀に来航する	アメリカが開国を要求し、幕府の対外政策が転換した。	ペリー・黒船・開国
178	1854年	日本	近代	S	日米和親条約が結ばれる	下田・函館を開き、日本の鎖国体制が終わった。	日米和親条約・開国
179	1856年	東アジア	近代	B	アロー戦争が始まる	イギリス・フランスが清を攻撃し、外国権益がさらに拡大した。	アロー戦争・清
180	1857年	南アジア	近代	S	インド大反乱が起こる	イギリス支配への反乱後、インドはイギリス政府の直接統治となった。	インド大反乱・植民地
181	1858年	日本	近代	S	日米修好通商条約が結ばれる	領事裁判権を認め、関税自主権がない不平等条約であった。	日米修好通商条約・不平等条約
182	1858年	日本	近代	S	安政の大獄が始まる	井伊直弼が条約締結や将軍継嗣に反対する人々を処罰した。	安政の大獄・井伊直弼
183	1859年	日本	近代	A	横浜・長崎・函館が開港する	貿易開始により物価上昇や金の流出が起こった。	開港・貿易
184	1859年	欧米・世界	近代	B	ダーウィンが『種の起源』を発表する	進化論を示し、近代科学や思想に大きな影響を与えた。	進化論・科学
185	1860年	日本	近代	S	桜田門外の変が起こる	大老井伊直弼が水戸藩浪士らに暗殺され、幕府の権威が低下した。	桜田門外の変・井伊直弼
186	1861年	欧米・世界	近代	S	アメリカ南北戦争が始まる	奴隷制や州の権限をめぐり北部と南部が戦った。	南北戦争・奴隷制
187	1861年	欧米・世界	近代	A	イタリア王国が成立する	国民主義の高まりの中でイタリア統一が進んだ。	イタリア統一・国民主義
188	1862年	日本	近代	A	生麦事件が起こる	薩摩藩士がイギリス人を殺傷し、翌年の薩英戦争につながった。	生麦事件・薩英戦争
189	1863年	日本	近代	A	薩英戦争が起こる	薩摩藩はイギリスの軍事力を知り、開国・倒幕へ傾いた。	薩英戦争・薩摩藩
190	1864年	日本	近代	A	四国艦隊下関砲撃事件が起こる	長州藩が欧米四国艦隊に敗れ、攘夷の困難さを認識した。	下関砲撃事件・長州藩
191	1866年	日本	近代	S	薩長同盟が成立する	坂本龍馬らの仲介で薩摩藩と長州藩が倒幕へ協力した。	薩長同盟・坂本龍馬
192	1867年	日本	近代	S	徳川慶喜が大政奉還を行う	政権を朝廷に返し、江戸幕府が終わった。	大政奉還・徳川慶喜
193	1867年	日本	近代	S	王政復古の大号令が出される	新政府が天皇中心の政治復帰を宣言した。	王政復古・明治維新
194	1868年	日本	近代	S	戊辰戦争が始まる	新政府軍と旧幕府勢力が戦い、新政府の全国支配が進んだ。	戊辰戦争・明治維新
195	1868年	日本	近代	S	五箇条の御誓文が出される	広く会議を開くことなど、新政府の基本方針を示した。	五箇条の御誓文・明治政府
196	1868年	日本	近代	A	明治への改元と一世一元の制	天皇一代につき元号一つとする制度が始まった。	明治・元号
197	1869年	日本	近代	S	版籍奉還が行われる	藩主が土地と人民を天皇に返し、中央集権化を進めた。	版籍奉還・中央集権
198	1871年	日本	近代	S	廃藩置県が行われる	藩を廃止して府県を置き、中央政府が全国を直接支配した。	廃藩置県・中央集権
199	1871年	日本	近代	S	岩倉使節団が欧米へ出発する	条約改正の予備交渉と欧米制度の調査を行った。	岩倉使節団・欧米視察
200	1871年	日本	近代	A	日清修好条規が結ばれる	日本と清の間で結ばれた対等な近代条約である。	日清修好条規・外交
201	1871年	欧米・世界	近代	S	ドイツ帝国が成立する	普仏戦争に勝利したプロイセン主導でドイツが統一された。	ドイツ統一・ビスマルク
202	1872年	日本	近代	S	学制が発布される	全国的な近代学校制度を整え、国民教育を進めた。	学制・教育
