384	1946年	日本	現代	A	戦後初の総選挙で女性が初めて投票する	女性参政権を認めた改正選挙法のもとで総選挙が行われ、女性有権者が初めて国政選挙に参加した。	女性参政権・総選挙・民主化
385	1955年ごろ	日本	現代	S	高度経済成長が始まる	1950年代半ばから1970年代初めにかけて日本経済が急速に成長し、工業化・都市化・大量消費が進んだ。生活水準が上がる一方、公害や過密・過疎などの問題も深刻化した。	高度経済成長・工業化・公害
386	7世紀初めごろ	日本	古代	A	法隆寺が建立され、飛鳥文化を代表する仏教建築が発達する	法隆寺は聖徳太子ゆかりの寺院で、飛鳥文化を代表する。現存する西院伽藍は世界最古級の木造建築として知られる。	法隆寺・飛鳥文化・仏教建築
387	741年	日本	古代	A	国分寺・国分尼寺の建立が命じられる	聖武天皇は国ごとに国分寺・国分尼寺を置き、仏教の力で国を守ろうとした。	国分寺・聖武天皇・天平文化
388	8世紀後半ごろ	日本	古代	A	『万葉集』が成立する	天皇から防人・農民まで幅広い人々の歌を収めた、日本最古の歌集である。	万葉集・和歌・天平文化
389	8世紀	日本	古代	A	正倉院にシルクロード由来の宝物が伝わる	正倉院には聖武天皇ゆかりの品々が納められ、西アジアや中国などとの交流を示す宝物も残る。	正倉院・天平文化・シルクロード
390	9世紀ごろ	日本	古代	A	ひらがな・カタカナが発達する	漢字をもとに、ひらがな・カタカナが発達し、日本語を表現しやすくなった。	かな文字・国風文化・文字
391	1000年ごろ	日本	古代	A	清少納言の『枕草子』が成立する	清少納言が宮廷生活や自然への感覚を随筆的に記した作品で、国風文化を代表する。	枕草子・清少納言・国風文化
392	10〜11世紀ごろ	日本	古代	A	大和絵・寝殿造が発達する	日本の風景や物語を描く大和絵、貴族住宅の寝殿造などが国風文化の中で発達した。	大和絵・寝殿造・国風文化
393	12世紀前半ごろ	日本	中世	B	『源氏物語絵巻』が制作される	『源氏物語』の場面を絵と詞書で表した絵巻で、平安貴族の生活や大和絵の特徴を伝える。	源氏物語絵巻・絵巻物・大和絵
394	1203年	日本	中世	A	東大寺南大門の金剛力士像が完成する	運慶・快慶ら慶派の仏師による力強く写実的な彫刻で、鎌倉文化を代表する。	運慶・快慶・金剛力士像
395	1212年	日本	中世	B	鴨長明の『方丈記』が成立する	災害や社会の不安定さを背景に、人の世の無常を描いた随筆である。	方丈記・鴨長明・無常観
396	13世紀前半	日本	中世	A	親鸞が浄土真宗を広める	親鸞は阿弥陀仏の本願にすがる信仰を重視し、浄土真宗の教えを広めた。	親鸞・浄土真宗・鎌倉仏教
397	1227年	日本	中世	A	道元が宋から帰国し曹洞宗を広める	道元は座禅そのものを重視する曹洞宗を広め、永平寺を中心に教えを伝えた。	道元・曹洞宗・鎌倉仏教
398	13世紀後半	日本	中世	B	一遍が時宗を広める	一遍は各地を遊行し、踊り念仏などを通して時宗を広めた。	一遍・時宗・踊り念仏
399	13世紀前半ごろ	日本	中世	A	『平家物語』が成立する	平氏の繁栄と滅亡を描き、『祇園精舎』に象徴される無常観を伝える軍記物語である。	平家物語・軍記物語・無常観
400	14世紀前半ごろ	日本	中世	B	吉田兼好の『徒然草』が成立する	吉田兼好が人生観や日常の観察を記した随筆で、中世の無常観や美意識が表れている。	徒然草・吉田兼好・随筆
