419	1872年	日本	近代	A	福沢諭吉の『学問のすゝめ』が刊行され始める	身分にとらわれず学ぶことの大切さや個人の自立を説き、文明開化期に広く読まれた。	福沢諭吉・学問のすゝめ・文明開化
420	1885年	日本	近代	B	坪内逍遥が『小説神髄』を発表する	坪内逍遥は近代小説のあり方を論じ、人物の心理や現実を描く文学を重視した。	坪内逍遥・小説神髄・近代文学
421	1887年	日本	近代	B	二葉亭四迷の『浮雲』が刊行される	言文一致に近い文体を用いた近代小説の先駆的作品として知られる。	二葉亭四迷・浮雲・言文一致
422	1890年	日本	近代	B	森鷗外の『舞姫』が発表される	ドイツ留学経験を背景に、近代化する日本人の自我や葛藤を描いた作品である。	森鷗外・舞姫・近代文学
423	1895年	日本	近代	B	樋口一葉の『たけくらべ』が発表される	明治の東京で生きる人々を描き、近代文学を代表する女性作家として高く評価された。	樋口一葉・たけくらべ・近代文学
424	1905年	日本	近代	B	夏目漱石の『吾輩は猫である』が発表される	近代社会や知識人を風刺的に描き、夏目漱石が作家として注目されるきっかけとなった。	夏目漱石・吾輩は猫である・近代文学
425	1890年代	日本	近代	B	正岡子規が俳句・短歌の革新を進める	正岡子規は写生を重視し、俳句・短歌を近代文学として刷新した。	正岡子規・俳句・短歌
426	1915年	日本	近代	B	芥川龍之介の『羅生門』が発表される	古典を題材に人間心理を描いた短編で、大正期の文学を代表する作品の一つとなった。	芥川龍之介・羅生門・大正文化
427	762年	西アジア・世界	中世	B	アッバース朝がバグダッドを都とする	バグダッドは交易と学問の中心として発展し、イスラム文明の繁栄を象徴する都市となった。	バグダッド・アッバース朝・イスラム文明
428	9世紀ごろ	西アジア・世界	中世	B	バグダッドで学問研究と翻訳活動が盛んになる	「知恵の館」などでギリシャ語文献の翻訳や数学・天文学・医学の研究が進んだ。	知恵の館・イスラム科学・翻訳
429	8〜9世紀ごろ	東アジア	中世	B	中国で木版印刷が発達する	唐代から木版印刷が発達し、仏典や書物を多数作る技術が広がった。	木版印刷・印刷・中国
430	11世紀ごろ	東アジア	中世	B	畢昇が活字を用いた印刷技術を考案する	宋代の畢昇は陶製の活字を用いる印刷技術を考案したとされる。	畢昇・活版印刷・宋
431	12世紀前半	南アジア	中世	B	アンコール・ワットが建設される	クメール王朝が建設した大規模な宗教建築で、インド文化の影響を受けた東南アジア文化を示す。	アンコールワット・クメール王朝・東南アジア
432	14世紀ごろ	欧米・世界	中世	A	イタリアでルネサンスが始まる	古代ギリシャ・ローマ文化を見直し、人間や現実世界を重視する文化運動がイタリアで広がった。	ルネサンス・人文主義・イタリア
433	1450年ごろ	欧米・世界	中世	A	グーテンベルクが金属活字印刷を実用化する	金属活字と印刷機を組み合わせ、大量の書物を比較的安く作れるようにした。	グーテンベルク・活版印刷・印刷革命
434	16世紀初め	欧米・世界	近世	B	レオナルド・ダ・ヴィンチが『モナ・リザ』を描く	人体や自然を観察した写実的表現を追究し、ルネサンスを代表する芸術家となった。	レオナルドダヴィンチ・モナリザ・ルネサンス
435	1512年	欧米・世界	近世	B	ミケランジェロがシスティーナ礼拝堂天井画を完成する	力強い人体表現でルネサンス美術を代表し、彫刻・建築でも大きな業績を残した。	ミケランジェロ・ルネサンス・美術
436	1609年	欧米・世界	近世	A	ガリレオが望遠鏡で天体観測を行う	望遠鏡による観測で月面や木星の衛星などを調べ、地動説を支持する証拠を示した。	ガリレオ・望遠鏡・科学革命
437	1687年	欧米・世界	近世	A	ニュートンが『プリンキピア』を刊行する	万有引力と運動法則を体系化し、天体と地上の運動を同じ法則で説明した。	ニュートン・万有引力・科学革命
438	1689年	欧米・世界	近世	A	ロックが政治思想を著し、社会契約や抵抗権を説く	ロックは政府の権力は人民の権利を守るためにあると考え、抵抗権などを論じた。	ロック・社会契約・啓蒙思想
439	1748年	欧米・世界	近世	A	モンテスキューが『法の精神』を刊行する	政治権力を立法・行政・司法に分けて相互に抑制させる三権分立を論じた。	モンテスキュー・三権分立・啓蒙思想
440	1762年	欧米・世界	近世	A	ルソーが『社会契約論』を刊行する	主権は人民にあるという人民主権の考えを強く打ち出した。	ルソー・人民主権・啓蒙思想
441	1776年	欧米・世界	近世	A	アダム・スミスが『国富論』を刊行する	自由な経済活動や分業の重要性を論じ、近代経済学の基礎を築いた。	アダムスミス・国富論・自由主義
442	1895年	欧米・世界	近代	B	リュミエール兄弟が映画を公開する	動く映像を多数の観客に上映する映画が新しい大衆娯楽として広がるきっかけとなった。	映画・リュミエール兄弟・大衆文化
443	1903年	欧米・世界	近代	B	ライト兄弟が動力飛行に成功する	エンジンを備えた飛行機による持続的な有人飛行に成功し、航空時代を開いた。	ライト兄弟・飛行機・航空
444	1928年	欧米・世界	近代	B	フレミングがペニシリンを発見する	細菌の増殖を抑える物質を発見し、後の抗生物質の実用化へつながった。	フレミング・ペニシリン・医学
445	1969年	欧米・世界	現代	B	アポロ11号が人類初の月面着陸を達成する	アメリカの宇宙船アポロ11号が月面着陸に成功し、人類が初めて月面を歩いた。	アポロ11号・宇宙開発・冷戦
446	10世紀ごろ	日本	古代	A	荘園が各地で増加する	貴族・寺社などの私有地である荘園が増え、律令国家の土地支配が次第に変化した。	荘園・土地制度・貴族
447	14世紀ごろ	日本	中世	A	二毛作が広がり農業生産が高まる	同じ耕地で一年に二種類の作物を作る二毛作が広がり、農業生産力が向上した。	二毛作・農業・室町時代
448	14〜15世紀ごろ	日本	中世	A	定期市や座が発達する	各地で定期市が開かれ、商工業者の同業者組織である座も発達した。	定期市・座・商業
449	15世紀ごろ	日本	中世	A	惣村の自治が発達する	農民が寄合を開き、村のルールや用水管理などを自分たちで決める惣村が発達した。	惣村・寄合・自治
450	16世紀後半	日本	近世	A	城下町が各地で発達する	戦国大名は城を中心に家臣・商工業者を集め、政治・経済の拠点となる城下町を整えた。	城下町・戦国大名・都市
